text|experiencer|emotion|explicit
Do not misunderstand me, my reader. A man, you will allow, perhaps, may be content although he is not and cannot be happy: I feel inclined to turn all this the other way, saying that a man ought always to be happy, never to be content. You will see I do not say _contented_; I say _content_.|A man|['joy']|True
"Do you think me so very proud?"" he suddenly asked. ""I think you very strange."""|"""I"|['surprise']|True
"Do you think me so very proud?"" he suddenly asked. ""I think you very strange."""|he|['surprise']|True
"Don't you think we are?"" ""I guess that's right."" ""I come up here,"" said the carpenter, well pleased at the chance for a talk with the boss, ""to have a look at this--marine leg, do you call it?"|the carpenter|['joy']|True
Ethel had finally told the kid that Charlie wasn't coming back, not ever. That's why I was worried about Joey when I came home the next evening and found him watching the sky instead of the palmetto flats. It meant he'd given up waiting for Charlie.|I|['fear']|True
Ethel had finally told the kid that Charlie wasn't coming back, not ever. That's why I was worried about Joey when I came home the next evening and found him watching the sky instead of the palmetto flats. It meant he'd given up waiting for Charlie.|Joey|['fear']|True
Even after I got my wind back, I wasn't anxious to go out. The place could have been cordoned off, with the police, the army and the navy all cooperating to nab me. What made me think so?|me|['anger']|True
Even after I got my wind back, I wasn't anxious to go out. The place could have been cordoned off, with the police, the army and the navy all cooperating to nab me. What made me think so?|the police, the army and the navy|['anger']|True
Every moment it seemed as if he would fall to rise no more, but as often he found fresh footing. At length the surface became a little smoother, and he began a horrible canter which lasted till he reached a low, broken wall, over which he half walked, half fell into what was plainly an ancient neglected churchyard. The mounds were low and covered with rank grass.|he|['disgust']|True
"Evgenie Pavlovitch fell back a step in astonishment. For one moment it was all he could do to restrain himself from bursting out laughing; but, looking closer, he observed that the prince did not seem to be quite himself; at all events, he was in a very curious state. ""I wouldn't mind betting, prince,"" he cried, ""that you did not in the least mean to say that, and very likely you meant to address someone else altogether."|he|['joy']|True
"Evgenie Pavlovitch fell back a step in astonishment. For one moment it was all he could do to restrain himself from bursting out laughing; but, looking closer, he observed that the prince did not seem to be quite himself; at all events, he was in a very curious state. ""I wouldn't mind betting, prince,"" he cried, ""that you did not in the least mean to say that, and very likely you meant to address someone else altogether."|himself|['joy', 'surprise']|True
"Evgenie Pavlovitch fell back a step in astonishment. For one moment it was all he could do to restrain himself from bursting out laughing; but, looking closer, he observed that the prince did not seem to be quite himself; at all events, he was in a very curious state. ""I wouldn't mind betting, prince,"" he cried, ""that you did not in the least mean to say that, and very likely you meant to address someone else altogether."|prince|['surprise']|True
"Evgenie Pavlovitch fell back a step in astonishment. For one moment it was all he could do to restrain himself from bursting out laughing; but, looking closer, he observed that the prince did not seem to be quite himself; at all events, he was in a very curious state. ""I wouldn't mind betting, prince,"" he cried, ""that you did not in the least mean to say that, and very likely you meant to address someone else altogether."|the prince|['surprise']|True
